state,city,zip,organization,contactFirstName,contactLastName,addressLine1,email,fax,phone1,cPSWeekEventFlag,lastUpdatedDate,mobileStationFlag,countiesServed,locationLatitude,locationLongitude
CA,Vista,92081,Tot Squad,Keri,Lynch,1948 Via Centre,,,858-859-2331,No,2017-07-06 13:53:53+00:00,No,,33.164,-117.225
CA,Oceanside,92054,California Highway Patrol-Oceanside (650),,,1888 Oceanside Boulevard,,,760-757-1675,No,2017-07-06 13:47:13+00:00,No,,33.194,-117.357
CA,San Clemente,92673,Mobile Car Seat Services,Laura,Penwarden,6 Mira Las Olas,carseattech4u@gmail.com,,949-573-3962,No,2017-07-06 17:53:42+00:00,No,,33.462,-117.64
CA,San Juan Capistrano,92675,California Highway Patrol-Capistrano (690),,,32951 Camino Capistrano,cmgoodwin@chp.ca.gov,,949-487-4000,No,2017-07-06 17:54:39+00:00,No,,33.485,-117.668
CA,Temecula,92590,California Highway Patrol-Temecula (685),,,27685 Commerce Center Dr,,,951-506-2000,No,2013-07-31 17:25:30+00:00,No,,33.511,-117.161
CA,Blythe,92225,California Highway Patrol-Blythe (660),,,430 South Broadway,,,760-922-6141,No,2017-07-06 14:00:04+00:00,No,,33.604,-114.596
CA,Costa Mesa,92627,Tot Squad at Xpecting Maternity,Audrey,Shorter,369 E 17th St,,,310-895-9983,No,2017-07-06 17:47:54+00:00,No,,33.631,-117.913
CA,Indio,92203,California Highway Patrol-Indio (630),Franco,Castro,79-650 Varner Road,,,760-772-8911,No,2017-07-06 17:24:58+00:00,No,,33.759,-116.296
CA,Santa Ana,92705,California Highway Patrol-Santa Ana (675),,,2031 E. Santa Clara Avenue,,,714-567-6000,No,2007-09-05 15:07:00+00:00,No,,33.768,-117.838
CA,Westminster,92683,California Highway Patrol-Westminster (670),,,13200 Golden West Street,,,714-892-4426,No,2007-09-05 15:07:00+00:00,No,,33.771,-118.006
CA,Torrance,90505,Pro Car Seat Safety at Torrance Medical Center,Jim,DeCarli,3330 Lomita Blvd,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:40:59+00:00,No,,33.811,-118.344
CA,Torrance,90503,Pro Car Seat Safety at Providence Little Company of Mary Medical Center,Jim,DeCarli,3101 Torrance Blvd,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:40:22+00:00,No,,33.837,-118.342
CA,Torrance,90502,California Highway Patrol-South Los Angeles (530),,,19700 Hamilton Avenue,,,310-516-3355,No,2017-07-05 17:29:56+00:00,No,,33.852,-118.286
CA,Hermosa Beach,90254,Tot Squad at Pampered Tot,Bethany,Reel,339 Pacific Coast Hwy,,,310-895-9983,No,2017-07-05 16:23:30+00:00,No,,33.858,-118.391
CA,Fullerton,92831,Safety In Motion,Erin,Malone,1950 E Chapman Ave,info@safetyinmotion.org,,714 264-2924,No,2017-07-06 17:57:26+00:00,Yes,,33.874,-117.897
CA,Riverside,92504,California Highway Patrol-Riverside (840),,,8118 Lincoln Ave,,,951-637-8000,No,2017-07-06 17:39:57+00:00,No,,33.922,-117.41
CA,Lynwood,90262,Pro Car Seat Safety at St. Francis Medical Center,Jim,DeCarli,3630 E Imperial Hwy,neuropidr@gmail.com,,323-491-6197,No,2020-10-14 22:37:45+00:00,No,,33.93,-118.203
CA,Santa Fe Springs,90670,California Highway Patrol-Santa Fe Springs (550),,Wood,10051 Orr and Day Road,,,562-868-0503,No,2017-07-05 17:52:20+00:00,No,,33.946,-118.091
CA,Marina Del Ray,90292,Kidz Seatz c/o Dockmaster,Cynthia,Crothers,13900 Marquesas Way,,,310-691-9388,No,2017-07-05 16:26:41+00:00,No,,33.976,-118.452
CA,Riverside,92501,Riverside Police Department-Community Services Bureau,Nicolle,DeFries,4102 Orange Street,,,951-826-5674,No,2017-07-06 17:36:08+00:00,No,,33.978,-117.375
CA,Culver City,90230,California Highway Patrol-West Los Angeles (565),,,6300 Bristol Parkway,,,310-642-3939,No,2017-07-05 16:17:48+00:00,No,,33.98,-118.392
CA,Los Angeles,90008,Los Angeles Police Department-South Traffic Division,Roger,Pio,4125 S. Crenshaw Boulevard,26992@LAPD.LACity.org,,323-421-2588,No,2017-07-03 16:02:55+00:00,No,Los Angeles,34.01,-118.335
CA,Los Angeles,90034,Tot Squad,Jennifer,Beall,3767 Overland Avenue,,,310-895-9983,No,2017-07-03 16:23:44+00:00,No,,34.019,-118.408
CA,Culver City,90232,Pro Car Seat Safety at Southern California Hospital Culver City,Jim,DeCarli,3828 Delmas Terrace,,,323-491-6197,No,2020-10-14 22:36:56+00:00,No,,34.023,-118.397
CA,Santa Monica,90404,"Pro Car Seat Safety at BirthPlace, UCLA Medical Center, Santa Monica",Jim,DeCarli,1250 16th St,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:39:40+00:00,No,,34.027,-118.487
CA,Santa Monica,90403,"Pro Car Seat Safety at Giggle, Santa Monica",Jim,DeCarli,1120 Montana Ave,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:38:29+00:00,No,,34.03,-118.497
CA,Santa Monica,90403,"Pro Car Seat Safety at RightStart, Santa Monica",Jim,DeCarli,2212 Wilshire Blvd,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:39:08+00:00,No,,34.033,-118.481
CA,Santa Monica,90403,Tot Squad at The Pump Station,Tiffany,Carter,2415 Wilshire Boulevard,,,310-895-9983,No,2017-07-05 17:26:40+00:00,No,,34.034,-118.48
CA,Los Angeles,90015,California Highway Patrol-Central Los Angeles (590),,,777 W. Washington Boulevard,,,213-744-2331,No,2017-07-03 16:08:39+00:00,No,,34.036,-118.276
CA,Los Angeles,90015,Pro Car Seat Safety at California Hospital Medical Center,Jim,DeCarli,1401 S Grand Ave,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:31:39+00:00,No,,34.038,-118.266
CA,Monterey Park,91754,California Highway Patrol - East Los Angeles (535),,,1601 Corporate Center Drive,,,323-980-4600,No,2017-07-05 20:12:56+00:00,No,,34.045,-118.168
CA,Los Angeles,90019,Los Angeles Police Department- West Traffic Division,,,4861 Venice Blvd,,,213-473-0543,No,2017-07-03 16:19:32+00:00,No,,34.047,-118.343
CA,Los Angeles,90033,Pro Car Seat Safety at White Memorial Medical Center,Jim,DeCarli,1720 E Cesar E Chavez Ave,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:33:14+00:00,No,,34.049,-118.217
CA,Monterey Park,91754,Pro Car Seat Safety at Monterey Park Hospital,Jim,DeCarli,900 S Atlantic Blvd,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:51:43+00:00,No,,34.05,-118.138
CA,Ontario,91761,"JE & CP Of Ontario, Inc.",Louis,Elvin,1202 Auto Center Drive,,,909-390-9898,No,2007-09-05 15:07:00+00:00,No,,34.052,-117.545
CA,Los Angeles,90049,Tot Squad at Kidville,Brenda,Garcia,11740 San Vicente Boulevard,,,310-895-9983,No,2017-07-05 16:13:17+00:00,No,,34.053,-118.467
CA,Los Angeles,90017,Pro Car Seat Safety at Good Samaritan Hospital,Jim,DeCarli,1225 Wilshire Blvd,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:32:13+00:00,No,,34.054,-118.265
CA,Pomona,91768,Pomona Police Department,Matt,Childers,100 W Commercial St,,,909-620-2081,No,2015-02-24 22:11:40+00:00,No,Los Angeles,34.06,-117.751
CA,Los Angeles,90005,Pro Car Seat Safety,Jim,DeCarli,744 S Windsor Blvd,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:30:56+00:00,No,,34.06,-118.322
CA,Beverly Hills,90212,"Pro Car Seat Safety at The Peninsula, Beverly Hills",Jim,DeCarli,9882 Santa Monica Blvd,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:35:41+00:00,No,,34.066,-118.411
CA,Baldwin Park,91706,California Highway Patrol-Baldwin Park (525),,,14039 Francisquito Avenue,,,626-338-1164,No,2017-07-05 20:03:30+00:00,No,,34.066,-117.969
CA,Los Angeles,90095,"Pro Car Seat Safety at BirthPlace, Ronald Reagan UCLA Medical Center, Westwood",Jim,DeCarli,757 Westwood Plaza,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:35:11+00:00,No,,34.066,-118.446
CA,Los Angeles,90004,Pro Car Seat Safety at Larchmont Pediatrics,Jim,DeCarli,321 N Larchmont Blvd,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:29:48+00:00,No,,34.077,-118.324
CA,Pomona,91767,Pro Car Seat Safety at Pomona Valley Hospital Medical Center,Jim,DeCarli,1798 N Garey Ave,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:52:25+00:00,No,,34.077,-117.751
CA,Rancho Cucamonga,91730,California Highway Patrol-Rancho Cucamonga (855),,,9530 Pittsburgh Ave,,,909-980-3994,No,2017-07-05 20:10:18+00:00,No,,34.08,-117.557
CA,Los Angeles,90027,Pro Car Seat Safety at Hollywood Presbyterian Hospital,Jim,DeCarli,1300 N Vermont Ave,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:32:37+00:00,Yes,,34.096,-118.291
CA,San Gabriel,91776,Pro Car Seat Safety at San Gabriel Medical Center,Jim,DeCarli,438 W Las Tunas Dr,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:53:54+00:00,No,,34.1,-118.106
CA,Fontana,92335,Fontana Police Department,Amber,Smith,17005 Upland Ave,asmith@fontana.org,,909-356-7171,No,2017-07-06 14:05:14+00:00,No,San Bernardino,34.103,-117.433
CA,San Bernardino,92401,San Bernardino County Department of Public Health,Amelia,Sanchez-Lopez,340 N Mountain View Avenue,,,1-800-782-4264 opt 7,No,2017-07-06 17:33:39+00:00,No,"Fontana, Ontario, San Bernardino",34.105,-117.287
CA,San Bernardino,92401,San Bernardino Police Department,Antonio,Silva,710 N D Street,,,909-384-5791,No,2017-07-06 17:34:16+00:00,No,San Bernardino,34.113,-117.293
CA,Los Angeles,90039,"Pro Car Seat Safety at Babies R Us, Los Feliz/ Glendale",Jim,DeCarli,2905 Los Feliz Blvd,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:33:52+00:00,No,,34.128,-118.264
CA,Glendale,91204,Pro Car Seat Safety at Glendale Memorial Hospital,Jim,DeCarli,1420 S Central Ave,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:46:39+00:00,No,,34.128,-118.257
CA,Pasadena,91105,Pro Car Seat Safety at Huntington Hospital,Jim,DeCarli,100 W California Blvd,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:45:57+00:00,No,,34.134,-118.152
CA,Glendora,91741,Glendora Police Department,,,150 S. Glendora Avenue,childpassengersafety@glendorapd.org,,626-914-8267,No,2017-07-05 20:11:25+00:00,No,,34.135,-117.865
CA,San Bernardino,92411,California Highway Patrol-San Bernardino (860),Scott,Riley,2211 Western Avenue,,,909-383-4247,No,2017-07-06 17:41:00+00:00,No,,34.136,-117.318
CA,Pasadena,91101,"Pro Car Seat Safety at Giggle, Pasadena",Jim,DeCarli,517 S Lake Ave,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:45:10+00:00,No,,34.137,-118.133
CA,Pasadena,91101,"Pro Car Seat Safety at RightStart, Pasadena",Jim,DeCarli,370 S Lake Ave,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:44:17+00:00,No,,34.139,-118.132
CA,Sherman Oaks,91423,Tot Squad at The Juvenile Shop,Karen,Brundage,13356 Ventura Boulevard,,,310-895-9983,No,2017-07-05 19:30:49+00:00,No,,34.147,-118.424
CA,Sherman Oaks,91423,Right Start,Danielle Kealy,Tamara Cosio,13413 Ventura Boulevard,janelle.saunders@rightstart.com,,818-817-6550,No,2017-07-05 19:34:57+00:00,No,,34.147,-118.425
CA,Glendale,91206,Pro Car Seat Safety at Glendale Adventist Medical Center,Jim,DeCarli,1509 Wilson Terrace,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:47:19+00:00,No,,34.151,-118.23
CA,Sherman Oaks,91403,Infant Toddler Youth Safety,Adam,Lari,4650 Kester Avenue,LariAdam@hotmail.com,,818-770-2547,No,2017-07-05 19:26:40+00:00,Yes,,34.155,-118.457
CA,Los Angeles,91356,Pro Car Seat Safety at Providence Tarzana Medical Center,Jim,DeCarli,18321 Clark St,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:50:24+00:00,No,,34.17,-118.532
CA,Woodlands Hills,91367,California Highway Patrol-West Valley (580),Leland,Tang,5825 De Soto Avenue,,,818-888-0980,No,2017-07-05 18:19:15+00:00,No,,34.177,-118.59
CA,Burbank,91504,Carseat911,Marc,Cohen,1317 N San Fernando Blvd,cps@marccohen.net,,818-469-1654,No,2021-10-20 19:42:41+00:00,Yes,"Santa Clarita, San Fernando and Simi Valleys",34.189,-118.321
CA,Los Angeles,91405,Pro Car Seat Safety at Valley Presbyterian Hospital,Jim,DeCarli,15107 Vanowen St,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:51:08+00:00,No,,34.195,-118.463
CA,La Canada Flintridge,91011,Car Seat Consultations,Trisha,Stites,4820 Burgoyne Ln,,,626-705-4463,Yes,2021-09-17 19:35:25+00:00,Yes,,34.201,-118.18
CA,Glendale,91208,Pro Car Seat Safety at USC Verdugo Hills Hospital,Jim,DeCarli,1812 Verdugo Blvd,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:48:03+00:00,No,,34.204,-118.216
CA,Camarillo,93010,Ventura County Fire Department - Community Education,,,165 Durley Ave,,,805-389-9748,No,2015-02-20 22:23:18+00:00,No,,34.209,-119.075
CA,Panorama City,91402,Los Angeles Police Department-Valley Traffic Division,Chad,Dellinger,7870 Nollan Place,,,818-644-8143,No,2017-07-05 18:20:46+00:00,No,Los Angeles (San Fernando Valley),34.215,-118.444
CA,Thousand Oaks,91360,Conejo Valley Neighborhood for Learning,Camelia,Cruz,2801 Atlas Avenue,,,805-241-5410,No,2017-07-05 18:18:23+00:00,No,,34.218,-118.876
CA,Los Angeles,91325,Pro Car Seat Safety at Northridge Medical Center,Jim,DeCarli,18300 Roscoe Blvd,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:48:46+00:00,No,,34.22,-118.533
CA,Northridge,91325,Cal State Univ. Northridge - Department of Police Services,John,Carrillo,9222 Darby Avenue,,,818-677-5820,No,2017-07-05 18:06:29+00:00,No,,34.239,-118.533
CA,Ventura,93003,California Highway Patrol-Ventura (765),,,4656 Valentine Road,,,805-477-4100,No,2007-09-05 15:07:00+00:00,No,,34.261,-119.229
CA,Los Angeles,91345,Pro Car Seat Safety at Providence Holy Cross Medical Center,Jim,DeCarli,15031 Rinaldi St,neuroepidr@gmail.com,,323-491-6197,No,2020-10-14 22:49:38+00:00,No,,34.28,-118.46
CA,Moorpark,93021,California Highway Patrol (770),,,610 Spring Road,kattledog2001@yahoo.com,,805-553-0800,No,2017-07-06 18:00:39+00:00,No,,34.282,-118.875
CA,Moorpark,93021,Moorpark Simi Valley Neighborhood for Learning,Karina,Tamayo-Mendez,612 Spring Road,,,805-552-1917,No,2017-07-06 18:09:43+00:00,No,,34.282,-118.875
CA,Santa Barbara,93101,Santa Barbara City Fire Department,Robert,Mercado,121 W Carrillo Street,,,805-965-5254 opt 3,No,2017-07-06 18:12:31+00:00,No,,34.42,-119.703
CA,Goleta,93117,SBCO No. 11 - Fire Station,Mike,Riach,6901 Frey Way,carseats@sbcfire.com,,805-681-5514,No,2017-07-06 18:22:55+00:00,No,,34.426,-119.87
CA,Valencia,91355,California Highway Patrol Newhall (540),,,28648 The Old Road,,,661-294-5540,No,2017-07-05 18:16:24+00:00,No,,34.44,-118.601
CA,Santa Barbara,93111,SBCO No. 12 - Fire Station,Jason,Orr,5330 Calle Real,carseats@sbcfire.com,,805-681-5512,No,2017-07-06 18:19:33+00:00,No,,34.443,-119.812
CA,Santa Clarita,91350,CarSeat911,Marc,Cohen,27943 Seco Canyon Rd,cps@marccohen.net,,818-469-1654,No,2023-12-07 21:01:42+00:00,Yes,,34.459,-118.535
CA,Victorville,92392,California Highway Patrol-Victorville (850),,,14210 Amargosa Road,,,760-241-1186,No,2007-09-05 15:07:00+00:00,No,,34.51,-117.33
CA,Apple Valley,92307,National Telehealth Car Seat Call Center at Providence St. Mary,Jim,DeCarli,18300 US Highway 18,jim@procarseatsafety.com,,3234916197,No,2024-01-18 05:21:02+00:00,No,,34.542,-117.266
CA,Buellton,93427,California Highway Patrol-Buellton (755),,,166 Industrial Way,,,805-688-5551,No,2007-09-05 15:07:00+00:00,No,,34.613,-120.199
CO,Trinidad,81082,Trinidad Fire Department,Matthew,Comden,1605 Santa Fe Trail,matthew.comden@trinidad.co.gov,,719-250-9482,No,2023-07-13 18:42:31+00:00,No,,37.157,-104.512
CO,Trinidad,81082,Las Animas County Health Department,Jennifer,Sanchez McDonald,412 Benedicta Ave,jsmcdonald@la-h-health.org,,(719)-845-0463,No,2020-09-11 17:10:47+00:00,No,,37.173,-104.487
CO,Trinidad,81082,Trinidad Fire Station 2,Matthew,Comden,1102 Nevada ave,matthew.comden@trinidad.co.gov,,719-250-9482,No,2023-07-13 18:43:52+00:00,No,,37.179,-104.51
CO,Durango,81301,Colorado State Patrol,Heather,Hamilton,20591 US-160 E,heather.hamilton@state.co.us,,970-385-1675,No,2020-10-28 19:46:23+00:00,No,"La Plata, Montezuma, Archuleta, San Juan, Ouray, Dolores, Hinsdale",37.27,-107.91
CO,Cortez,81321,Montezuma County Public Health,Trent,Woods,106 W North St.,Twoods@co.montezuma.co.us,,970-564-4777,No,2025-05-01 12:50:44+00:00,No,,37.35,-108.587
CO,Alamosa,81101,Colorado State Patrol,Adeline,Roybal,3110 1st Street,adeline.roybal@state.co.us,,719-589-2503,No,2017-07-18 19:01:51+00:00,No,Alamosa,37.473,-105.901
CO,South Fork,81154,South Fork Fire Rescue,Linette,Nye Schmidt,28 Mall St,linette@southforkfirerescue.com,,7198731030,No,2020-09-11 16:20:53+00:00,No,,37.669,-106.632
CO,La Junta,81050,Colorado State Patrol,Douglas,Bremer,617 Raton Avenue,douglas.bremer@csps.state.co.us,,719-384-8981,No,2017-07-19 13:28:32+00:00,No,Otero & surrounding,37.983,-103.541
CO,Rocky Ford,81067,Rocky Ford Fire Department,Ute,Bustamante,300 S Main St,ubustamante@rockyford-co.gov,,719-469-3105,No,2023-07-13 18:45:53+00:00,No,,38.052,-103.72
CO,Rocky Ford,81067,Tri-County Family Care Center,Christie,Encinias,512 1.2 N Main St,christie.tricountyfcc@gmail.com,,719-254-7776,No,2023-08-22 22:39:58+00:00,No,,38.056,-103.718
CO,Rocky Ford,81067,"Tri-County Family Care Center, Inc.",Jocelyn,Castaneda,512 N Main St,jocelyn.tricountyfcc@gmail.com,,719-254-7776,No,2020-09-11 16:08:04+00:00,No,,38.056,-103.718
CO,Lamar,81052,Colorado State Patrol,Tonya,Billinger,310 E Washington St.,,,719-336-7404,No,2022-05-03 21:46:42+00:00,No,Prowers and surrounding,38.096,-102.616
CO,Pueblo,81006,Pueblo Rural Fire,,,29912 US-50 E,dfarve@puebloruralfire.com,,(719) 948-4646,No,2022-04-26 16:19:04+00:00,No,,38.275,-104.51
CO,Pueblo,81008,Colorado State Patrol,Brian,Lyons,5615 Wills Blvd,Brian.Lyons@state.co.us,,7192882636,No,2021-03-11 18:47:07+00:00,No,,38.333,-104.625
CO,Canon City,81212,SPIN/Fremont County Family Center,Sadie,Swisher,1339 Elm Ave,sseisher@starpointco.com,,719-275-0550,No,2020-09-21 17:00:54+00:00,No,Freemont and surrounding,38.426,-105.22
CO,Montrose,81401,Colorado State Patrol,Jeremy,Brailsford,2420 N Townsend Ave,Jeremy.Brailsford@state.co.us,,970-249-9575,No,2020-09-21 17:31:10+00:00,No,,38.502,-107.902
CO,Salida,81201,Chaffee County Public Health,Emily,Anderson,448 E 1st St,eanderson@chaffeecounty.org,,7195302566,No,2020-09-11 16:11:14+00:00,No,,38.534,-105.988
CO,Gunnison,81230,Gunnison Police Department,Aaron,Weiner,910 W Bidwell Ave,aweiner@gunnisonco.gov,,(970) 641-8200,No,2021-11-01 19:26:46+00:00,No,,38.539,-106.938
CO,Colorado Springs,80913,Fort Carson Fire and Emergency Services,,,6001 Wetzel Ave,,,719-526-4615,No,2022-07-26 16:50:36+00:00,No,,38.751,-104.798
CO,Colorado Springs,80909,"JPC Health & Safety Training, LLC.",Cameron,Alexander,320 N Academy Blvd,cameronjefferyalexander19@gmail.com,,(719) 640-5555,No,2022-01-20 20:15:21+00:00,No,,38.838,-104.758
CO,Divide,80814,Divide Fire Protection District,Lisa,Pitts,103 Cedar Mountain Rd,lisapitts@dividefire.com,,7196878773,No,2021-09-08 13:58:33+00:00,No,,38.95,-105.16
CO,Colorado Springs,80920,Children's Hospital/Safe Kids Colorado Springs,Amanda,Abramczyk-Thill,4125 Briargate Pkwy,safekidscoloradosprings@childrenscolorado.org,,719-305-7233,No,2020-09-11 14:38:03+00:00,No,,38.964,-104.753
CO,Colorado Springs,80908,Volunteer,Christine,Simosky,8335 Wildridge rd,hstapestry@msn.com,,7195940325,No,2020-09-11 14:47:03+00:00,No,,39.046,-104.672
CO,Grand Junction,81501,Hilltop Community Resources,Karen,Clymer,1129 Colorado Ave,,,970-243-0190,No,2020-09-11 15:30:24+00:00,No,,39.066,-108.554
CO,Snowmass Village,81615,Snowmass-Wildcat Fire Department,Frank,Rudecoff,5275 Owl Creek Rd,frudecoff@roaringforkfire.org,,970-340-7040,No,2020-09-11 16:14:16+00:00,No,"Garfield, Eagle, Pitkin",39.214,-106.938
CO,Fairplay,80440,Colorado State Patrol,Steven,Geist,1185 County Road 16,steven.geist@state.co.us,,720-417-4417,No,2024-03-11 23:25:03+00:00,No,,39.221,-105.989
CO,Leadville,80461,Leadville Lake County Fire Rescue,Leo,Schmitt,816 Harrison Ave,,,719-486-2990,No,2022-08-02 17:30:23+00:00,No,"Chaffee, Lake, Eagle, Summit",39.251,-106.292
CO,Castle Rock,80104,Castle Rock Fire and Rescue Department,Jamie,Duncan,485 Crystal Valley Pkwy,fireeducator@crgov.com,,303-66-01066,No,2021-07-21 13:31:58+00:00,No,,39.338,-104.868
CO,Castle Rock,80104,Castle Rock Fire and Rescue Department,Jamie,Duncan,5463 E Sovereign St,fireeducator@crgov.com,,3036601066,No,2021-07-21 13:32:08+00:00,No,,39.367,-104.806
CO,Castle Rock,80104,Castle Rock Fire and Rescue Department,Jamie,Duncan,300 Perry St,fireeducator@crgov.com,,303-660-1066,No,2021-07-21 13:31:49+00:00,No,Douglas and surrounding,39.373,-104.858
CO,Carbondale,81623,Roaring Fork Fire Rescue Station 42,Sarah,Pickard,1089 J W Dr,spickard@roaringforkfire.org,,(970) 3407039,No,2020-09-09 21:35:15+00:00,No,,39.4,-107.094
CO,Castle Rock,80109,Castle Rock Fire and Rescue Department,Jamie,Duncan,3801 Prairie Hawk Dr,fireeducator@crgov.com,,303-660-1066,No,2021-07-21 13:33:44+00:00,No,,39.401,-104.883
CO,Castle Rock,80108,Caste Rock Fire and Rescue Department,Jamie,Duncan,3833 N Crowfoot Valley Rd,fireeducator@crgov.com,,303-660-1066,No,2021-07-21 13:33:54+00:00,No,,39.418,-104.838
CO,Breckenridge,80424,"Red, White and Blue Fire Department",Jackie,Pike,316 N Main St,,,970-453-2474,No,2021-08-20 12:05:01+00:00,No,Summit and surrounding,39.486,-106.046
CO,Littleton,80127,Inter Canyon Fire Station 4,Kelley,Wood,13877 Grizzly Dr,Kwood@icfpd.net,,(303) 697-4413,No,2021-08-27 13:22:39+00:00,No,,39.546,-105.153
CO,Parker,80138,Parker Adventist Hospital,Erin,Day,9395 Crown Crest Blvd,Erinday@centura.org,,(303) 9187407,No,2020-09-11 16:01:04+00:00,No,,39.549,-104.771
CO,Lone Tree,80124,"Safe Kids Denver Metro, South Metro Safety Foundation",Kirsten,Harbeck,8871 Maximus Dr,,,303-805-0228,No,2021-01-26 17:08:12+00:00,No,,39.555,-104.885
CO,Morrison,80465,Inter Canyon Fire Station 3,Kelley,Wood,8445 US-285 S,Kwood@icfpd.net,,(303) 697-4413,No,2021-08-27 13:22:53+00:00,No,,39.564,-105.24
CO,Morrison,80465,Inter Canyon Fire Station 1,Kelley,Wood,7939 S Turkey Creek Rd,kwood@icfpd.net,,(303) 697-4413,No,2021-08-27 13:22:45+00:00,No,,39.573,-105.218
CO,Littleton,80122,Littleton Adventist Hospital,Sarah,Jacquin,7700 S Broadway,sarahjacquin@centura.org,,(303) 738-2757,No,2022-03-30 20:50:25+00:00,No,,39.576,-104.986
CO,Littleton,80120,Columbine Ambulance Service,Vera,Fullaway,5893 S Prince Street,vfullaway@comcast.net,,303-378-2932,No,2017-07-19 19:50:27+00:00,No,Arapahoe and surrounding,39.611,-105.017
