efid;id;salesArea;score;scoreAlt;smartwayScore;standard;stdText
SVVXT00.0Z0E;48409;7;10.0;-1.0;2;ZEV;California ZEV
SVVXT00.0Z0E;48410;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVVXT00.0Z0E;48410;7;10.0;-1.0;2;ZEV;California ZEV
SVVXT00.0Z0E;48411;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVVXT00.0Z0E;48411;7;10.0;-1.0;2;ZEV;California ZEV
SVVXV00.0Z0I;48412;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVVXV00.0Z0I;48412;7;10.0;-1.0;2;ZEV;California ZEV
SPRXV00.0ETT;48413;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SPRXV00.0ETT;48413;7;10.0;-1.0;2;ZEV;California ZEV
SPRXV00.0ETS;48414;7;10.0;-1.0;2;ZEV;California ZEV
SPRXV00.0ETS;48414;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SPRXV00.0ETS;48415;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SPRXV00.0ETS;48415;7;10.0;-1.0;2;ZEV;California ZEV
SRIVT00.0SEP;48416;7;10.0;-1.0;2;ZEV;California ZEV
SRIVT00.0SEP;48416;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRIVT00.0SEP;48417;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRIVT00.0SEP;48417;7;10.0;-1.0;2;ZEV;California ZEV
SRIVT00.0SEP;48418;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRIVT00.0SEP;48418;7;10.0;-1.0;2;ZEV;California ZEV
SRIVT00.0SEP;48419;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRIVT00.0SEP;48419;7;10.0;-1.0;2;ZEV;California ZEV
SRIVT00.0SEP;48420;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRIVT00.0SEP;48420;7;10.0;-1.0;2;ZEV;California ZEV
SRIVT00.0SEP;48421;7;10.0;-1.0;2;ZEV;California ZEV
SRIVT00.0SEP;48421;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRIVT00.0SEP;48422;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRIVT00.0SEP;48422;7;10.0;-1.0;2;ZEV;California ZEV
SRIVT00.01L2;48423;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRIVT00.01L2;48423;7;10.0;-1.0;2;ZEV;California ZEV
SRIVT00.01L2;48424;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRIVT00.01L2;48424;7;10.0;-1.0;2;ZEV;California ZEV
SRIVT00.0SEP;48425;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRIVT00.0SEP;48425;7;10.0;-1.0;2;ZEV;California ZEV
SRIVT00.0SEP;48426;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRIVT00.0SEP;48426;7;10.0;-1.0;2;ZEV;California ZEV
SRIVT00.0SEP;48427;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRIVT00.0SEP;48427;7;10.0;-1.0;2;ZEV;California ZEV
SRIVT00.0SEP;48428;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRIVT00.0SEP;48428;7;10.0;-1.0;2;ZEV;California ZEV
SRIVT00.0SEP;48429;7;10.0;-1.0;2;ZEV;California ZEV
SRIVT00.0SEP;48429;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRIVT00.0SEP;48430;7;10.0;-1.0;2;ZEV;California ZEV
SRIVT00.0SEP;48430;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRIVT00.0SEP;48431;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRIVT00.0SEP;48431;7;10.0;-1.0;2;ZEV;California ZEV
SRIVT00.0SEP;48432;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRIVT00.0SEP;48432;7;10.0;-1.0;2;ZEV;California ZEV
SRIVT00.0SEP;48433;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRIVT00.0SEP;48433;7;10.0;-1.0;2;ZEV;California ZEV
SRIVT00.0SEP;48434;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRIVT00.0SEP;48434;7;10.0;-1.0;2;ZEV;California ZEV
SRIVT00.01L2;48435;7;10.0;-1.0;2;ZEV;California ZEV
SRIVT00.01L2;48435;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRIVT00.01L2;48436;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRIVT00.01L2;48436;7;10.0;-1.0;2;ZEV;California ZEV
SRIVT00.0SEP;48437;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRIVT00.0SEP;48437;7;10.0;-1.0;2;ZEV;California ZEV
SRIVT00.0SEP;48438;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRIVT00.0SEP;48438;7;10.0;-1.0;2;ZEV;California ZEV
SRIVT00.0SEP;48439;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRIVT00.0SEP;48439;7;10.0;-1.0;2;ZEV;California ZEV
SRRGV00.0R2B;48440;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRRGV00.0R2B;48440;7;10.0;-1.0;2;ZEV;California ZEV
SRRGV00.0R2B;48441;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRRGV00.0R2B;48441;7;10.0;-1.0;2;ZEV;California ZEV
SRRGV00.0R2B;48442;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRRGV00.0R2B;48442;7;10.0;-1.0;2;ZEV;California ZEV
SRRGV00.0R2B;48443;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SRRGV00.0R2B;48443;7;10.0;-1.0;2;ZEV;California ZEV
SVGAV00.0VZ2;48444;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVGAV00.0VZ2;48444;7;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVGAV00.0VZ2;48444;7;10.0;-1.0;2;ZEV;California ZEV
SVGAV00.0VZB;48445;7;10.0;-1.0;2;ZEV;California ZEV
SVGAV00.0VZB;48445;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVGAV00.0VZB;48445;7;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVVXV00.0Z0A;48446;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVVXV00.0Z0A;48446;7;10.0;-1.0;2;ZEV;California ZEV
SVVXV00.0Z0A;48447;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVVXV00.0Z0A;48447;7;10.0;-1.0;2;ZEV;California ZEV
SVVXV00.0Z0B;48448;7;10.0;-1.0;2;ZEV;California ZEV
SVVXV00.0Z0B;48448;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVVXV00.0Z0D;48449;7;10.0;-1.0;2;ZEV;California ZEV
SVVXV00.0Z0D;48449;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVVXV00.0Z0D;48450;7;10.0;-1.0;2;ZEV;California ZEV
SVVXV00.0Z0D;48450;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SVVXV00.0Z0B;48451;7;10.0;-1.0;2;ZEV;California ZEV
SVVXV00.0Z0B;48451;3;10.0;-1.0;2;T3B0;Federal Tier 3 Bin 0
SGMXV06.2088;48477;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SGMXV06.2088;48477;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SGMXV06.2093;48478;3;2.0;-1.0;-1;T3B125;Federal Tier 3 Bin 125
SGMXV06.2093;48478;7;2.0;-1.0;-1;L3ULEV125;California LEV-III ULEV125
SGMXV06.2094;48479;3;2.0;-1.0;-1;T3B125;Federal Tier 3 Bin 125
SGMXV06.2094;48479;7;2.0;-1.0;-1;L3ULEV125;California LEV-III ULEV125
SGMXV06.2094;48480;7;2.0;-1.0;-1;L3ULEV125;California LEV-III ULEV125
SGMXV06.2094;48480;3;2.0;-1.0;-1;T3B125;Federal Tier 3 Bin 125
SMBXV02.0HY7;48481;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SMBXV02.0HY7;48481;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SMBXV04.0U3A;48482;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SMBXV04.0U3A;48482;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SMBXV04.0U3A;48483;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SMBXV04.0U3A;48483;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SFJXV02.4AJM;48484;3;2.0;-1.0;-1;T3B125;Federal Tier 3 Bin 125
SFJXV02.4AJM;48484;7;2.0;-1.0;-1;L3ULEV125;California LEV-III ULEV125
SFJXV02.4AJM;48485;3;2.0;-1.0;-1;T3B125;Federal Tier 3 Bin 125
SFJXV02.4AJM;48485;7;2.0;-1.0;-1;L3ULEV125;California LEV-III ULEV125
SMBXJ03.0HY1;48486;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SMBXJ03.0HY1;48486;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SMBXJ03.0HY1;48487;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SMBXJ03.0HY1;48487;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SMBXV02.0HY7;48488;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SMBXV02.0HY7;48488;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
STYXV01.8H3A;48490;3;6.0;-1.0;1;T3B30;Federal Tier 3 Bin 30
STYXV01.8H3A;48490;7;6.0;-1.0;1;OT;Other
STYXV01.8H3A;48492;7;6.0;-1.0;-1;OT;Other
STYXV01.8H3A;48492;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
STYXV02.0P3C;48493;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
STYXV02.0P3C;48493;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
STYXV02.0P3C;48494;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
STYXV02.0P3C;48494;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
STYXV02.0P3C;48495;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
STYXV02.0P3C;48495;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
STYXV02.0P3C;48496;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
STYXV02.0P3C;48496;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SHNXV02.07EB;48497;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SHNXV02.07EB;48497;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SMBXV02.0HY1;48498;3;7.0;-1.0;-1;T3B20;Federal Tier 3 Bin 20
SMBXV02.0HY1;48498;7;7.0;-1.0;-1;L3SULEV20;California LEV-III SULEV20
SMBXV02.0HY1;48499;3;7.0;-1.0;-1;T3B20;Federal Tier 3 Bin 20
SMBXV02.0HY1;48499;7;7.0;-1.0;-1;L3SULEV20;California LEV-III SULEV20
SNSXV02.0RME;48500;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SNSXV02.0RME;48500;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SNSXV02.0RME;48501;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SNSXV02.0RME;48501;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SHNXV02.0FEK;48502;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SHNXV02.0FEK;48502;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SHNXV02.0GES;48503;7;6.0;-1.0;1;OT;Other
SHNXV02.0GES;48503;3;6.0;-1.0;1;T3B30;Federal Tier 3 Bin 30
SHNXV01.56EB;48504;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SHNXV01.56EB;48504;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SHNXV02.07EB;48505;3;6.0;-1.0;1;T3B30;Federal Tier 3 Bin 30
SHNXV02.07EB;48505;7;6.0;-1.0;1;L3SULEV30;California LEV-III SULEV30
SMBXV06.0U3A;48506;3;2.0;-1.0;-1;T3B125;Federal Tier 3 Bin 125
SMBXV06.0U3A;48506;7;2.0;-1.0;-1;L3ULEV125;California LEV-III ULEV125
SFJXJ02.5BBG;48507;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SFJXJ02.5BBG;48507;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SFJXJ02.5BBG;48508;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SFJXJ02.5BBG;48508;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SNSXT03.8ARA;48509;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SNSXT03.8ARA;48509;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
STYXT03.4B5A;48510;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
STYXT03.4B5A;48510;7;4.0;-1.0;-1;OT;Other
STYXT03.4B5A;48511;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
STYXT03.4B5A;48511;7;4.0;-1.0;-1;OT;Other
STYXT03.4M53;48512;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
STYXT03.4M53;48512;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SCRXT03.65P5;48513;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SCRXT03.65P5;48513;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SNSXT03.8ARA;48514;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SNSXT03.8ARA;48514;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SNSXT03.8ARA;48515;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SNSXT03.8ARA;48515;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
STYXT03.4B5A;48516;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
STYXT03.4B5A;48516;7;4.0;-1.0;-1;OT;Other
STYXT03.4B5A;48517;7;4.0;-1.0;-1;OT;Other
STYXT03.4B5A;48517;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
STYXT03.4M53;48518;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
STYXT03.4M53;48518;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
STYXT03.4M53;48519;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
STYXT03.4M53;48519;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SNSXT02.0AVC;48520;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SNSXT02.0AVC;48520;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SKMXT03.8ML5;48521;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SKMXT03.8ML5;48521;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SNSXT01.5A3D;48522;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SNSXT01.5A3D;48522;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SNSXT01.5A3D;48523;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SNSXT01.5A3D;48523;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SVGAT02.0V7A;48524;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SVGAT02.0V7A;48524;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SVGAT02.0V7A;48525;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SVGAT02.0V7A;48525;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SHNXT02.0V7S;48526;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SHNXT02.0V7S;48526;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SHNXT02.0W7S;48527;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SHNXT02.0W7S;48527;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SVGAT02.0A3T;48528;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SVGAT02.0A3T;48528;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SNSXT02.0AVC;48529;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SNSXT02.0AVC;48529;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SCRXT02.05P2;48530;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SCRXT02.05P2;48530;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SCRXT03.65P5;48531;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SCRXT03.65P5;48531;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SCRXT02.05P2;48532;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SCRXT02.05P2;48532;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SCRXT03.65P5;48533;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SCRXT03.65P5;48533;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SKMXT03.8ML5;48534;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SKMXT03.8ML5;48534;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SFMXT02.02JF;48535;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SFMXT02.02JF;48535;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SFMXT02.02JB;48536;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SFMXT02.02JB;48536;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
STKXT02.5CDA;48537;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
STKXT02.5CDA;48537;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
STKXT02.5CDG;48537;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
STKXT02.5CDG;48537;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
STKXT02.5CDE;48538;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
STKXT02.5CDE;48538;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
STKXT02.5EGB;48539;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
STKXT02.5EGB;48539;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SNSXT01.5A3D;48540;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SNSXT01.5A3D;48540;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SNSXT01.5A3D;48541;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SNSXT01.5A3D;48541;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SNSXT01.5A3E;48542;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SNSXT01.5A3E;48542;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SFJXJ02.5BBG;48543;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SFJXJ02.5BBG;48543;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SFJXJ02.5BBG;48544;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SFJXJ02.5BBG;48544;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SFJXJ02.5BBG;48545;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SFJXJ02.5BBG;48545;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SVGAT02.0V7A;48546;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SVGAT02.0V7A;48546;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SVGAT02.0V7A;48547;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SVGAT02.0V7A;48547;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SVGAT02.0V7A;48548;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SVGAT02.0V7A;48548;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SCRXT03.05P4;48549;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SCRXT03.05P4;48549;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SCRXT03.05P4;48550;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SCRXT03.05P4;48550;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SCRXT03.65P5;48551;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SCRXT03.65P5;48551;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SCRXT03.65P5;48552;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SCRXT03.65P5;48552;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
STYXT03.4M53;48553;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
STYXT03.4M53;48553;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SVGAT04.0PAA;48554;7;2.0;-1.0;-1;L3ULEV125;California LEV-III ULEV125
SVGAT04.0PAA;48554;3;2.0;-1.0;-1;T3B125;Federal Tier 3 Bin 125
SVGAT04.0PAA;48555;7;2.0;-1.0;-1;L3ULEV125;California LEV-III ULEV125
SVGAT04.0PAA;48555;3;2.0;-1.0;-1;T3B125;Federal Tier 3 Bin 125
SGMXT06.2376;48556;3;2.0;-1.0;-1;T3B125;Federal Tier 3 Bin 125
SGMXT06.2376;48556;7;2.0;-1.0;-1;L3ULEV125;California LEV-III ULEV125
SCRXT03.05P2;48559;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SCRXT03.05P2;48559;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SCRXT03.05P2;48560;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SCRXT03.05P2;48560;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SCRXT03.05P4;48561;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SCRXT03.05P4;48561;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SCRXT03.05P4;48562;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SCRXT03.05P4;48562;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SCRXT03.65P5;48563;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SCRXT03.65P5;48563;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SCRXT03.65P5;48564;7;6.0;-1.0;-1;L3SULEV30;California LEV-III SULEV30
SCRXT03.65P5;48564;3;6.0;-1.0;-1;T3B30;Federal Tier 3 Bin 30
SJLXT05.0FSR;48565;3;2.0;-1.0;-1;T3B125;Federal Tier 3 Bin 125
SJLXT05.0FSR;48565;7;2.0;-1.0;-1;L3ULEV125;California LEV-III ULEV125
SJLXT05.0FSR;48566;7;2.0;-1.0;-1;L3ULEV125;California LEV-III ULEV125
SJLXT05.0FSR;48566;3;2.0;-1.0;-1;T3B125;Federal Tier 3 Bin 125
SJLXT05.0FSR;48567;3;2.0;-1.0;-1;T3B125;Federal Tier 3 Bin 125
SJLXT05.0FSR;48567;7;2.0;-1.0;-1;L3ULEV125;California LEV-III ULEV125
STKXT03.3DHB;48568;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
STKXT03.3DHB;48568;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
STKXT03.3DHA;48569;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
STKXT03.3DHA;48569;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SMBXT04.0HY2;48570;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SMBXT04.0HY2;48570;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SPRXT03.0CV6;48571;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SPRXT03.0CV6;48571;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SPRXT03.0CV6;48572;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SPRXT03.0CV6;48572;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SFJXT02.4SAF;48573;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SFJXT02.4SAF;48573;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SFJXT02.4SAF;48574;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SFJXT02.4SAF;48574;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
STYXT03.4M53;48575;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
STYXT03.4M53;48575;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SVGAV08.0GLB;48578;3;1.0;-1.0;-1;T3B160;Federal Tier 3 Bin 160
SVGAV08.0GLB;48578;7;1.0;-1.0;-1;L3LEV160;California LEV-III LEV160
SFEXV06.5G50;48579;3;5.0;-1.0;-1;T3B50;Federal Tier 3 Bin 50
SFEXV06.5G50;48579;7;5.0;-1.0;-1;L3ULEV50;California LEV-III ULEV50
SFEXV06.5GDI;48580;7;2.0;-1.0;-1;L3ULEV125;California LEV-III ULEV125
SFEXV06.5GDI;48580;3;2.0;-1.0;-1;T3B125;Federal Tier 3 Bin 125
SVGAV06.5LAB;48581;7;2.0;-1.0;-1;L3ULEV125;California LEV-III ULEV125
SVGAV06.5LAB;48581;3;2.0;-1.0;-1;T3B125;Federal Tier 3 Bin 125
SMBXV04.0U3A;48582;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SMBXV04.0U3A;48582;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SMBXV04.0U3A;48583;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SMBXV04.0U3A;48583;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SPRXV04.0S82;48584;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SPRXV04.0S82;48584;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SPRXV04.0S82;48585;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SPRXV04.0S82;48585;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SPRXV04.0S82;48586;3;4.0;-1.0;-1;T3B70;Federal Tier 3 Bin 70
SPRXV04.0S82;48586;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
SPRXV04.0S82;48587;7;4.0;-1.0;-1;L3ULEV70;California LEV-III ULEV70
